id,Trial_Number,Fairness_score,PlayerProposedAmount,OpponentProposedAmount,TotalAmountAtStake,Gender,StimulusCentre,StakeImg,ReappraisalText,ReappraisalDirection,PunishingType,Stimuli_OnsetTime,Stimuli_RTTime,Stimuli_RT,Stimuli_RESP,AcceptOffer
220772,40,4,4,16,20,m,Alan.jpg,pieFS4.bmp,Alan could not afford his mortgage and his home was foreclosed.,2,na,580539,581736,1197,q,1
220772,41,1,9,9,18,m,Edward.jpg,pieFS1.bmp,Edward is hiding his taxable income in Switzerland.,1,reputation,593933,595196,1263,p,0
220772,42,3,2,4,6,f,Jackie.jpg,pieFS3.bmp,Jackie takes discarded food from grocery stores to feed her children.,2,na,607393,610744,3351,q,1
220772,43,3,4,9,13,m,Jared.jpg,pieFS3.bmp,Jared underreports his company's earnings and pockets the profits.,1,reputation,622910,625009,2099,p,0
220772,44,1,5,5,10,f,Joanna.jpg,pieFS1.bmp,Joanna steals her coworkers' tips to buy alcohol.,1,reputation,637207,638133,926,p,0
220772,45,2,6,9,15,m,Kevin.jpg,pieFS2.bmp,Kevin often goes through and steals the neighbors' mail.,1,reputation,650332,650339,7,p,0
220772,46,1,8,8,16,m,Nick.jpg,pieFS1.bmp,Nick has been unable to find a job for over a year.,2,na,662555,666481,3926,q,1
220772,47,3,5,11,16,m,Matt.jpg,pieFS3.bmp,Matt lost his house in a fire,2,na,678674,679748,1074,q,1
220772,48,4,2,8,10,m,Sam.jpg,pieFS4.bmp,Sam just found $50 on the street,1,resources,691968,695300,3332,q,1
220772,49,5,1,9,10,m,Michael.jpg,pieFS5.bmp,Michael is homeless,2,na,707485,709577,2092,q,1
220772,50,4,3,12,15,f,Sammy.jpg,pieFS4.bmp,Sammy just lost her small business after a franchise moved in next door.,2,na,721781,723287,1506,q,1
220772,51,4,4,16,20,f,Emma.jpg,pieFS4.bmp,Emma secretly gambles with her husband's savings.,1,reputation,735492,736476,984,p,0
220772,52,3,3,7,10,m,Ricky.jpg,pieFS3.bmp,Ricky is a well paid lawyer,1,resources,748668,754430,5762,q,1
220789,1,3,2,4,6,f,Fay.jpg,pieFS3.bmp,Fay works as a cleaner in a hotel,2,na,54844,57422,2578,q,1
220789,2,4,4,16,20,f,Monica.jpg,pieFS4.bmp,Monica is a highly paid actress,1,resources,69608,78290,8682,q,1
220789,3,3,4,9,13,m,Darnell.jpg,pieFS3.bmp,Darnell lives in a luxury penthouse apartment,1,resources,90509,92497,1988,q,1
220789,4,4,3,12,15,f,Sharon.jpg,pieFS4.bmp,Sharon's husband is a wealthy investment banker,1,resources,104689,106920,2231,q,1
220789,5,1,10,10,20,f,Fiona.jpg,pieFS1.bmp,Fiona can't afford to pay her medical bills,2,na,119119,121057,1938,q,1
220789,6,5,2,18,20,m,Saul.jpg,pieFS5.bmp,Saul stole money from his mother's wallet.,1,reputation,133265,135926,2661,p,0
220789,7,4,3,12,15,f,Joanna.jpg,pieFS4.bmp,Joanna has to take an unpaid leave of absence because her mother broke her hip.,2,na,148130,150133,2003,q,1
220789,8,3,4,9,13,m,Justin.jpg,pieFS3.bmp,Justin employs illegal immigrants and pays them less than minimum wage.,1,reputation,162292,164682,2390,p,0
220789,9,5,2,18,20,m,Joe.jpg,pieFS5.bmp,Joe could not afford his mortgage and his home was foreclosed.,2,na,176873,178711,1838,q,1
220789,10,2,6,9,15,m,Ricky.jpg,pieFS2.bmp,Ricky is hiding his taxable income in Switzerland.,1,reputation,190918,192980,2062,p,0
220789,11,3,3,7,10,f,Cindy.jpg,pieFS3.bmp,Cindy got a large cash bonus from her boss,1,resources,205181,207004,1823,q,1
220789,12,5,1,9,10,m,Matt.jpg,pieFS5.bmp,Matt lost his life savings when his small business failed,2,na,219177,221179,2002,q,1
220789,13,3,2,4,6,f,Trish.jpg,pieFS3.bmp,Trish is going to be evicted because she is behind on her rent,2,na,233356,234903,1547,q,1
220789,14,5,1,9,10,f,Janet.jpg,pieFS5.bmp,Janet owns an international company,1,resources,247084,249059,1975,q,1
220789,15,5,2,18,20,m,Nick.jpg,pieFS5.bmp,Nick cheated on his taxes and is now under investigation for tax fraud.,1,reputation,261230,267208,5978,p,0
220789,16,2,7,10,17,f,Jackie.jpg,pieFS2.bmp,Jackie was a victim of identity theft and is now thousands of dollars in debt.,2,na,279405,281177,1772,q,1
220789,17,5,1,9,10,m,Ben.jpg,pieFS5.bmp,Ben is a veteran having trouble finding employment.,2,na,293367,295201,1834,q,1
220789,18,4,4,16,20,f,Kay.jpg,pieFS4.bmp,Kay received a large inheritance from a distant relative,1,resources,307363,309338,1975,q,1
220789,19,5,1,9,10,m,Tony.jpg,pieFS5.bmp,Tony stole his elderly father's prescription medications.,1,reputation,321542,324000,2458,p,0
220789,20,3,6,14,20,m,Michael.jpg,pieFS3.bmp,Michael declared bankruptcy after he was laid off.,2,na,336139,337682,1543,q,1
220789,21,4,2,8,10,m,Jack.jpg,pieFS4.bmp,Jack takes valuables from his friends' homes when asked to house-sit.,1,reputation,349834,351674,1840,p,0
220789,22,3,4,9,13,m,Daniel.jpg,pieFS3.bmp,Daniel underreports his company's earnings and pockets the profits.,1,reputation,363846,365360,1514,p,0
220789,23,3,3,7,10,f,Kelly.jpg,pieFS3.bmp,Kelly works two waitressing jobs to pay her bills.,2,na,377557,379161,1604,q,1
220789,24,4,1,4,5,f,Louise.jpg,pieFS4.bmp,Louise is a single mother,2,na,391335,394624,3289,q,1
220789,25,3,2,4,6,f,Jean.jpg,pieFS3.bmp,Jean just received a huge cash settlement,1,resources,406802,408635,1833,q,1
220789,26,1,8,8,16,m,Peter.jpg,pieFS1.bmp,Peter was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,420814,422602,1788,q,1
220789,27,4,2,8,10,f,Jenny.jpg,pieFS4.bmp,Jenny takes discarded food from grocery stores to feed her children.,2,na,434776,436664,1888,q,1
220789,28,3,5,11,16,m,Mark.jpg,pieFS3.bmp,Mark was mugged and had his wallet stolen.,2,na,448855,451659,2804,q,1
220789,29,2,3,4,7,f,Arianna.jpg,pieFS2.bmp,Arianna just won the lottery,1,resources,463853,465988,2135,q,1
220789,30,3,5,11,16,f,Deborah.jpg,pieFS3.bmp,Deborah steals her coworkers' tips to buy alcohol.,1,reputation,478183,479882,1699,p,0
220789,31,5,1,9,10,f,Eileen.jpg,pieFS5.bmp,Eileen just lost her small business after a franchise moved in next door.,2,na,492061,493643,1582,q,1
220789,32,1,9,9,18,m,Don.jpg,pieFS1.bmp,Don often goes through and steals the neighbors' mail.,1,reputation,505806,507401,1595,p,0
220789,33,3,3,7,10,m,Alan.jpg,pieFS3.bmp,Alan is a well paid lawyer,1,resources,519601,521468,1867,q,1
220789,34,4,1,4,5,m,Paul.jpg,pieFS4.bmp,Paul is a retiree,2,na,533663,535773,2110,q,1
220789,35,5,2,18,20,f,Lauren.jpg,pieFS5.bmp,Lauren used her mother's social security number to open a credit card account.,1,reputation,547959,549479,1520,p,0
220789,36,4,2,8,10,f,Marny.jpg,pieFS4.bmp,Marny is raising money to buy gifts for children in need.,2,na,561670,563335,1665,q,1
220789,37,4,2,8,10,m,George.jpg,pieFS4.bmp,George just bought an expensive sports car,1,resources,575515,577092,1577,q,1
220789,38,4,4,16,20,m,Edward.jpg,pieFS4.bmp,Edward is saving for his son's operation,2,na,589276,592603,3327,q,1
220789,39,5,2,18,20,m,Sam.jpg,pieFS5.bmp,Sam has been unable to find a job for over a year.,2,na,604793,607734,2941,q,1
220789,40,3,2,4,6,f,Beth.jpg,pieFS3.bmp,Beth cannot afford to send her son to college.,2,na,619909,622039,2130,q,1
220789,41,2,6,9,15,m,Kevin.jpg,pieFS2.bmp,Kevin lost his house in a fire,2,na,634222,636003,1781,q,1
220789,42,4,1,4,5,m,Taymar.jpg,pieFS4.bmp,Taymar bullies his employees to put in extra hours at work.,1,reputation,648201,649506,1305,p,0
220789,43,4,3,12,15,m,Stuart.jpg,pieFS4.bmp,Stuart just found $50 on the street,1,resources,661695,663438,1743,q,1
220789,44,2,8,12,20,f,Mary.jpg,pieFS2.bmp,Mary regularly fires employees to avoid promoting them.,1,reputation,675640,678381,2741,p,0
220789,45,1,5,5,10,f,Emma.jpg,pieFS1.bmp,Emma secretly gambles with her husband's savings.,1,reputation,690555,692625,2070,p,0
220789,46,5,1,9,10,f,Sammy.jpg,pieFS5.bmp,Sammy illegally parks in the disabled parking spots when she can.,1,reputation,704818,706673,1855,q,1
220789,47,5,1,9,10,f,Miriam.jpg,pieFS5.bmp,Miriam claims false expenses for her reportable work travel.,1,reputation,718863,720267,1404,p,0
220789,48,3,6,14,20,m,Jared.jpg,pieFS3.bmp,Jared just lost his job,2,na,732441,734198,1757,q,1
220789,49,5,1,9,10,f,Maria.jpg,pieFS5.bmp,Maria's car with her bag and credit cards was recently stolen.,2,na,746386,747866,1480,q,1
220789,50,2,3,4,7,m,Ian.jpg,pieFS2.bmp,Ian is homeless,2,na,760047,762023,1976,q,1
220789,51,5,1,9,10,f,Emily.jpg,pieFS5.bmp,Emily just found out that her husband has incurred a large credit card debt.,2,na,774176,775540,1364,q,1
220789,52,4,3,12,15,m,Brad.jpg,pieFS4.bmp,Brad is saving to pay his university fees,2,na,787737,789358,1621,q,1
220796,1,5,1,9,10,f,Deborah.jpg,pieFS5.bmp,Deborah just received a huge cash settlement,1,resources,63822,69861,6039,p,0
220796,2,4,3,12,15,m,Sam.jpg,pieFS4.bmp,Sam takes valuables from his friends' homes when asked to house-sit.,1,reputation,82031,84411,2380,p,0
220796,3,2,3,4,7,m,Taymar.jpg,pieFS2.bmp,Taymar just lost his job,2,na,96612,123578,26966,q,1
220796,4,3,2,4,6,f,Jean.jpg,pieFS3.bmp,Jean takes discarded food from grocery stores to feed her children.,2,na,135772,138502,2730,q,1
220796,5,5,2,18,20,m,Paul.jpg,pieFS5.bmp,Paul employs illegal immigrants and pays them less than minimum wage.,1,reputation,150687,153577,2890,p,0
220796,6,3,6,14,20,m,Daniel.jpg,pieFS3.bmp,Daniel could not afford his mortgage and his home was foreclosed.,2,na,165769,168595,2826,q,1
220796,7,3,5,11,16,f,Jenny.jpg,pieFS3.bmp,Jenny steals her coworkers' tips to buy alcohol.,1,reputation,180768,183408,2640,p,0
220796,8,3,2,4,6,f,Emma.jpg,pieFS3.bmp,Emma claims false expenses for her reportable work travel.,1,reputation,195599,197695,2096,p,0
220796,9,5,1,9,10,f,Trish.jpg,pieFS5.bmp,Trish works as a cleaner in a hotel,2,na,209862,215319,5457,q,1
220796,10,3,6,14,20,m,Mark.jpg,pieFS3.bmp,Mark was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,227486,230093,2607,q,1
220796,11,2,6,9,15,m,Matt.jpg,pieFS2.bmp,Matt was mugged and had his wallet stolen.,2,na,242267,244417,2150,q,1
220796,12,3,4,9,13,m,Don.jpg,pieFS3.bmp,Don often goes through and steals the neighbors' mail.,1,reputation,256580,258986,2406,p,0
220796,13,4,4,16,20,f,Janet.jpg,pieFS4.bmp,Janet's husband is a wealthy investment banker,1,resources,271178,273366,2188,q,1
220796,14,4,2,8,10,f,Sharon.jpg,pieFS4.bmp,Sharon can't afford to pay her medical bills,2,na,285541,287480,1939,q,1
220796,15,4,1,4,5,m,Michael.jpg,pieFS4.bmp,Michael has been unable to find a job for over a year.,2,na,299653,303291,3638,q,1
220796,16,3,2,4,6,f,Monica.jpg,pieFS3.bmp,Monica just lost her small business after a franchise moved in next door.,2,na,315488,317427,1939,q,1
220796,17,5,2,18,20,f,Cindy.jpg,pieFS5.bmp,Cindy used her mother's social security number to open a credit card account.,1,reputation,329617,331695,2078,p,0
220796,18,4,1,4,5,m,Alan.jpg,pieFS4.bmp,Alan is hiding his taxable income in Switzerland.,1,reputation,343863,346765,2902,p,0
220796,19,3,3,7,10,m,Jared.jpg,pieFS3.bmp,Jared underreports his company's earnings and pockets the profits.,1,reputation,358962,360832,1870,p,0
220796,20,5,1,9,10,f,Fay.jpg,pieFS5.bmp,Fay is going to be evicted because she is behind on her rent,2,na,373024,375288,2264,q,1
220796,21,5,2,18,20,m,Jack.jpg,pieFS5.bmp,Jack lost his house in a fire,2,na,387488,392987,5499,q,1
220796,22,1,10,10,20,f,Sammy.jpg,pieFS1.bmp,Sammy is raising money to buy gifts for children in need.,2,na,405179,412336,7157,q,1
220796,23,5,1,9,10,f,Miriam.jpg,pieFS5.bmp,Miriam owns an international company,1,resources,424508,426717,2209,p,0
220796,24,3,4,9,13,m,Nick.jpg,pieFS3.bmp,Nick just found $50 on the street,1,resources,438905,442748,3843,q,1
220796,25,4,4,16,20,m,Darnell.jpg,pieFS4.bmp,Darnell is homeless,2,na,454940,460501,5561,q,1
220796,26,1,8,8,16,m,Ian.jpg,pieFS1.bmp,Ian is saving to pay his university fees,2,na,472698,476140,3442,q,1
220796,27,4,3,12,15,f,Maria.jpg,pieFS4.bmp,Maria illegally parks in the disabled parking spots when she can.,1,reputation,488315,490559,2244,p,0
220796,28,5,1,9,10,m,George.jpg,pieFS5.bmp,George is a well paid lawyer,1,resources,502728,505070,2342,p,0
220796,29,4,2,8,10,m,Brad.jpg,pieFS4.bmp,Brad lives in a luxury penthouse apartment,1,resources,517242,519334,2092,p,0
220796,30,1,9,9,18,m,Saul.jpg,pieFS1.bmp,Saul stole money from his mother's wallet.,1,reputation,531522,539082,7560,p,0
220796,31,5,1,9,10,m,Ricky.jpg,pieFS5.bmp,Ricky is a retiree,2,na,551269,554307,3038,p,0
220796,32,5,2,18,20,m,Joe.jpg,pieFS5.bmp,Joe just bought an expensive sports car,1,resources,566485,568406,1921,p,0
220796,33,5,1,9,10,f,Eileen.jpg,pieFS5.bmp,Eileen's car with her bag and credit cards was recently stolen.,2,na,580564,592817,12253,p,0
220796,34,3,2,4,6,f,Emily.jpg,pieFS3.bmp,Emily just found out that her husband has incurred a large credit card debt.,2,na,604993,618822,13829,p,0
220796,35,5,2,18,20,m,Tony.jpg,pieFS5.bmp,Tony lost his life savings when his small business failed,2,na,630994,637117,6123,q,1
220796,36,3,4,9,13,m,Stuart.jpg,pieFS3.bmp,Stuart cheated on his taxes and is now under investigation for tax fraud.,1,reputation,649304,655084,5780,q,1
220796,37,3,5,11,16,m,Edward.jpg,pieFS3.bmp,Edward is saving for his son's operation,2,na,667245,672240,4995,q,1
220796,38,5,1,9,10,m,Peter.jpg,pieFS5.bmp,Peter is a veteran having trouble finding employment.,2,na,684417,687052,2635,q,1
220796,39,3,3,7,10,f,Kay.jpg,pieFS3.bmp,Kay received a large inheritance from a distant relative,1,resources,699232,702290,3058,q,1
220796,40,2,6,9,15,m,Ben.jpg,pieFS2.bmp,Ben stole his elderly father's prescription medications.,1,reputation,714465,718700,4235,p,0
220796,41,4,2,8,10,f,Mary.jpg,pieFS4.bmp,Mary is a single mother,2,na,730885,734056,3171,q,1
220796,42,2,3,4,7,f,Joanna.jpg,pieFS2.bmp,Joanna is a highly paid actress,1,resources,746218,749936,3718,q,1
220796,43,4,2,8,10,m,Justin.jpg,pieFS4.bmp,Justin bullies his employees to put in extra hours at work.,1,reputation,762119,764219,2100,p,0
220796,44,2,7,10,17,f,Jackie.jpg,pieFS2.bmp,Jackie has to take an unpaid leave of absence because her mother broke her hip.,2,na,776399,780593,4194,q,1
220796,45,1,5,5,10,f,Louise.jpg,pieFS1.bmp,Louise just won the lottery,1,resources,792769,794973,2204,q,1
220796,46,5,1,9,10,f,Kelly.jpg,pieFS5.bmp,Kelly got a large cash bonus from her boss,1,resources,807165,809840,2675,p,0
220796,47,3,3,7,10,f,Lauren.jpg,pieFS3.bmp,Lauren was a victim of identity theft and is now thousands of dollars in debt.,2,na,822014,824760,2746,q,1
220796,48,4,3,12,15,f,Beth.jpg,pieFS4.bmp,Beth cannot afford to send her son to college.,2,na,836962,840121,3159,q,1
220796,49,4,4,16,20,f,Arianna.jpg,pieFS4.bmp,Arianna regularly fires employees to avoid promoting them.,1,reputation,852312,856301,3989,p,0
220796,50,2,8,12,20,f,Fiona.jpg,pieFS2.bmp,Fiona secretly gambles with her husband's savings.,1,reputation,868498,873664,5166,p,0
220796,51,4,1,4,5,f,Marny.jpg,pieFS4.bmp,Marny works two waitressing jobs to pay her bills.,2,na,885854,888813,2959,q,1
220796,52,4,3,12,15,m,Kevin.jpg,pieFS4.bmp,Kevin declared bankruptcy after he was laid off.,2,na,901003,903381,2378,q,1
220865,1,5,1,9,10,m,Sam.jpg,pieFS5.bmp,Sam lost his house in a fire,2,na,157978,161542,3564,q,1
220865,2,3,4,9,13,m,Matt.jpg,pieFS3.bmp,Matt just found $50 on the street,1,resources,173794,175142,1348,q,1
220865,3,4,1,4,5,f,Eileen.jpg,pieFS4.bmp,Eileen works two waitressing jobs to pay her bills.,2,na,187396,188322,926,q,1
220865,4,3,6,14,20,m,Stuart.jpg,pieFS3.bmp,Stuart is homeless,2,na,200548,201783,1235,q,1
220865,5,4,4,16,20,m,Brad.jpg,pieFS4.bmp,Brad is saving to pay his university fees,2,na,214016,218903,4887,q,1
220865,6,4,2,8,10,m,Nick.jpg,pieFS4.bmp,Nick lives in a luxury penthouse apartment,1,resources,231130,232023,893,q,1
220865,7,5,1,9,10,m,Joe.jpg,pieFS5.bmp,Joe bullies his employees to put in extra hours at work.,1,reputation,244249,245043,794,q,1
220865,8,3,5,11,16,f,Monica.jpg,pieFS3.bmp,Monica just received a huge cash settlement,1,resources,257268,258144,876,q,1
220865,9,5,1,9,10,m,Edward.jpg,pieFS5.bmp,Edward just lost his job,2,na,270354,271084,730,q,1
220865,10,4,2,8,10,f,Beth.jpg,pieFS4.bmp,Beth cannot afford to send her son to college.,2,na,283306,284664,1358,q,1
220865,11,3,2,4,6,f,Sammy.jpg,pieFS3.bmp,Sammy takes discarded food from grocery stores to feed her children.,2,na,296891,298105,1214,q,1
220865,12,3,2,4,6,f,Jean.jpg,pieFS3.bmp,Jean steals her coworkers' tips to buy alcohol.,1,reputation,310326,311285,959,q,1
220865,13,3,4,9,13,m,Jared.jpg,pieFS3.bmp,Jared employs illegal immigrants and pays them less than minimum wage.,1,reputation,323511,325445,1934,q,1
220865,14,2,6,9,15,m,Paul.jpg,pieFS2.bmp,Paul could not afford his mortgage and his home was foreclosed.,2,na,337696,338705,1009,q,1
220865,15,2,6,9,15,m,Ben.jpg,pieFS2.bmp,Ben stole money from his mother's wallet.,1,reputation,350931,352066,1135,q,1
220865,16,1,9,9,18,m,George.jpg,pieFS1.bmp,George is hiding his taxable income in Switzerland.,1,reputation,364299,365466,1167,q,1
220865,17,4,1,4,5,m,Michael.jpg,pieFS4.bmp,Michael lost his life savings when his small business failed,2,na,377684,378666,982,q,1
220865,18,3,4,9,13,m,Jack.jpg,pieFS3.bmp,Jack cheated on his taxes and is now under investigation for tax fraud.,1,reputation,390887,392106,1219,q,1
220865,19,3,3,7,10,f,Trish.jpg,pieFS3.bmp,Trish regularly fires employees to avoid promoting them.,1,reputation,404322,405147,825,q,1
220865,20,5,1,9,10,f,Miriam.jpg,pieFS5.bmp,Miriam secretly gambles with her husband's savings.,1,reputation,417374,418227,853,q,1
220865,21,3,3,7,10,f,Kelly.jpg,pieFS3.bmp,Kelly just lost her small business after a franchise moved in next door.,2,na,430459,431467,1008,q,1
220865,22,5,1,9,10,f,Maria.jpg,pieFS5.bmp,Maria used her mother's social security number to open a credit card account.,1,reputation,443678,452107,8429,q,1
220865,23,3,6,14,20,m,Tony.jpg,pieFS3.bmp,Tony is a veteran having trouble finding employment.,2,na,464338,465548,1210,q,1
220865,24,3,3,7,10,m,Saul.jpg,pieFS3.bmp,Saul stole his elderly father's prescription medications.,1,reputation,477790,479568,1778,q,1
220865,25,5,2,18,20,m,Peter.jpg,pieFS5.bmp,Peter declared bankruptcy after he was laid off.,2,na,491808,492348,540,q,1
220865,26,4,4,16,20,f,Emma.jpg,pieFS4.bmp,Emma claims false expenses for her reportable work travel.,1,reputation,504577,505589,1012,q,1
220865,27,3,2,4,6,f,Mary.jpg,pieFS3.bmp,Mary works as a cleaner in a hotel,2,na,517812,519329,1517,q,1
220865,28,5,1,9,10,f,Emily.jpg,pieFS5.bmp,Emily is raising money to buy gifts for children in need.,2,na,531564,534009,2445,q,1
220865,29,4,3,12,15,m,Ian.jpg,pieFS4.bmp,Ian takes valuables from his friends' homes when asked to house-sit.,1,reputation,546231,547069,838,q,1
220865,30,5,2,18,20,f,Louise.jpg,pieFS5.bmp,Louise's husband is a wealthy investment banker,1,resources,559283,560110,827,q,1
220865,31,2,3,4,7,f,Lauren.jpg,pieFS2.bmp,Lauren illegally parks in the disabled parking spots when she can.,1,reputation,572335,574450,2115,p,0
220865,32,5,2,18,20,m,Darnell.jpg,pieFS5.bmp,Darnell was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,586669,587550,881,q,1
220865,33,5,1,9,10,f,Kay.jpg,pieFS5.bmp,Kay can't afford to pay her medical bills,2,na,599771,601490,1719,q,1
220865,34,4,3,12,15,f,Janet.jpg,pieFS4.bmp,Janet is going to be evicted because she is behind on her rent,2,na,613723,614831,1108,q,1
220865,35,4,3,12,15,f,Sharon.jpg,pieFS4.bmp,Sharon owns an international company,1,resources,627058,628151,1093,q,1
220865,36,1,8,8,16,m,Don.jpg,pieFS1.bmp,Don was mugged and had his wallet stolen.,2,na,640376,641371,995,q,1
220865,37,2,7,10,17,f,Cindy.jpg,pieFS2.bmp,Cindy's car with her bag and credit cards was recently stolen.,2,na,653595,655171,1576,q,1
220865,38,4,2,8,10,m,Daniel.jpg,pieFS4.bmp,Daniel underreports his company's earnings and pockets the profits.,1,reputation,667396,668412,1016,q,1
220865,39,5,2,18,20,m,Mark.jpg,pieFS5.bmp,Mark often goes through and steals the neighbors' mail.,1,reputation,680632,681852,1220,q,1
220865,40,1,10,10,20,f,Joanna.jpg,pieFS1.bmp,Joanna just found out that her husband has incurred a large credit card debt.,2,na,694083,695032,949,q,1
220865,41,1,5,5,10,f,Jackie.jpg,pieFS1.bmp,Jackie is a highly paid actress,1,resources,707235,708433,1198,q,1
220865,42,5,2,18,20,m,Ricky.jpg,pieFS5.bmp,Ricky is a well paid lawyer,1,resources,720654,721813,1159,q,1
220865,43,3,2,4,6,f,Deborah.jpg,pieFS3.bmp,Deborah has to take an unpaid leave of absence because her mother broke her hip.,2,na,734039,734933,894,q,1
220865,44,4,4,16,20,f,Arianna.jpg,pieFS4.bmp,Arianna received a large inheritance from a distant relative,1,resources,747141,748413,1272,q,1
220865,45,2,8,12,20,f,Marny.jpg,pieFS2.bmp,Marny got a large cash bonus from her boss,1,resources,760643,768754,8111,q,1
220865,46,3,5,11,16,m,Taymar.jpg,pieFS3.bmp,Taymar is a retiree,2,na,780970,781654,684,q,1
220865,47,2,3,4,7,m,Kevin.jpg,pieFS2.bmp,Kevin has been unable to find a job for over a year.,2,na,793873,795014,1141,q,1
220865,48,4,1,4,5,m,Alan.jpg,pieFS4.bmp,Alan just bought an expensive sports car,1,resources,807241,808234,993,q,1
220865,49,4,2,8,10,f,Fiona.jpg,pieFS4.bmp,Fiona is a single mother,2,na,820443,821275,832,q,1
220865,50,5,1,9,10,f,Fay.jpg,pieFS5.bmp,Fay just won the lottery,1,resources,833495,834575,1080,q,1
220865,51,5,1,9,10,f,Jenny.jpg,pieFS5.bmp,Jenny was a victim of identity theft and is now thousands of dollars in debt.,2,na,846797,848815,2018,q,1
220865,52,4,3,12,15,m,Justin.jpg,pieFS4.bmp,Justin is saving for his son's operation,2,na,861031,862676,1645,q,1
220908,1,1,9,9,18,m,Michael.jpg,pieFS1.bmp,Michael takes valuables from his friends' homes when asked to house-sit.,1,reputation,91791,95972,4181,p,0
220908,2,4,1,4,5,m,Brad.jpg,pieFS4.bmp,Brad was injured in a hit-and-run accident and cannot afford his medical bills.,2,na,108239,112933,4694,q,1
220908,3,4,2,8,10,f,Fay.jpg,pieFS4.bmp,Fay is going to be evicted because she is behind on her rent,2,na,125203,128432,3229,q,1
220908,4,5,1,9,10,f,Kelly.jpg,pieFS5.bmp,Kelly just received a huge cash settlement,1,resources,140703,148272,7569,p,0
220908,5,5,2,18,20,f,Fiona.jpg,pieFS5.bmp,Fiona owns an international company,1,resources,160547,169792,9245,p,0
220908,6,5,1,9,10,f,Jackie.jpg,pieFS5.bmp,Jackie takes discarded food from grocery stores to feed her children.,2,na,182073,185072,2999,q,1
220908,7,3,6,14,20,m,Jack.jpg,pieFS3.bmp,Jack was mugged and had his wallet stolen.,2,na,197356,199412,2056,q,1
220908,8,1,5,5,10,f,Sharon.jpg,pieFS1.bmp,Sharon received a large inheritance from a distant relative,1,resources,211689,214153,2464,q,1
220908,9,2,6,9,15,m,Darnell.jpg,pieFS2.bmp,Darnell often goes through and steals the neighbors' mail.,1,reputation,226423,228653,2230,p,0
220908,10,4,4,16,20,f,Cindy.jpg,pieFS4.bmp,Cindy steals her coworkers' tips to buy alcohol.,1,reputation,240923,242653,1730,p,0
220908,11,3,2,4,6,f,Louise.jpg,pieFS3.bmp,Louise is a single mother,2,na,254924,257153,2229,q,1
220908,12,4,4,16,20,m,Saul.jpg,pieFS4.bmp,Saul has been unable to find a job for over a year.,2,na,269425,271433,2008,q,1
220908,13,3,2,4,6,f,Sammy.jpg,pieFS3.bmp,Sammy just lost her small business after a franchise moved in next door.,2,na,283709,285733,2024,q,1
220908,14,5,1,9,10,m,Joe.jpg,pieFS5.bmp,Joe could not afford his mortgage and his home was foreclosed.,2,na,298009,299813,1804,q,1
220908,15,3,2,4,6,f,Marny.jpg,pieFS3.bmp,Marny used her mother's social security number to open a credit card account.,1,reputation,312093,314133,2040,p,0
220908,16,3,3,7,10,f,Monica.jpg,pieFS3.bmp,Monica is raising money to buy gifts for children in need.,2,na,326411,328133,1722,q,1
220908,17,2,3,4,7,f,Trish.jpg,pieFS2.bmp,Trish just won the lottery,1,resources,340378,344033,3655,q,1
220908,18,3,2,4,6,f,Arianna.jpg,pieFS3.bmp,Arianna cannot afford to send her son to college.,2,na,356260,358193,1933,q,1
220908,19,4,3,12,15,m,Taymar.jpg,pieFS4.bmp,Taymar is hiding his taxable income in Switzerland.,1,reputation,370444,372533,2089,p,0
220908,20,5,2,18,20,m,Paul.jpg,pieFS5.bmp,Paul underreports his company's earnings and pockets the profits.,1,reputation,384812,386693,1881,p,0
220908,21,2,3,4,7,m,Sam.jpg,pieFS2.bmp,Sam lost his house in a fire,2,na,398946,401053,2107,q,1
220908,22,3,3,7,10,m,Edward.jpg,pieFS3.bmp,Edward is a well paid lawyer,1,resources,413329,418073,4744,q,1
220908,23,5,1,9,10,m,Matt.jpg,pieFS5.bmp,Matt just found $50 on the street,1,resources,430344,436514,6170,q,1
220908,24,5,1,9,10,f,Deborah.jpg,pieFS5.bmp,Deborah illegally parks in the disabled parking spots when she can.,1,reputation,448790,450633,1843,p,0
220908,25,5,1,9,10,f,Joanna.jpg,pieFS5.bmp,Joanna's car with her bag and credit cards was recently stolen.,2,na,462907,464993,2086,q,1
220908,26,5,2,18,20,m,Peter.jpg,pieFS5.bmp,Peter is homeless,2,na,477225,479394,2169,q,1
220908,27,4,1,4,5,f,Maria.jpg,pieFS4.bmp,Maria just found out that her husband has incurred a large credit card debt.,2,na,491641,493534,1893,q,1
220908,28,4,3,12,15,m,Kevin.jpg,pieFS4.bmp,Kevin is saving to pay his university fees,2,na,505759,507414,1655,q,1
220908,29,1,8,8,16,m,Daniel.jpg,pieFS1.bmp,Daniel is a retiree,2,na,519643,522014,2371,q,1
220908,30,3,4,9,13,m,Nick.jpg,pieFS3.bmp,Nick lives in a luxury penthouse apartment,1,resources,534244,538394,4150,q,1
220908,31,3,4,9,13,m,Mark.jpg,pieFS3.bmp,Mark stole money from his mother's wallet.,1,reputation,550625,552714,2089,p,0
