id,Trial_Number,Fairness_score,PlayerProposedAmount,OpponentProposedAmount,Gender,StimulusCentre,StakeImg,Stimuli_OnsetTime,Stimuli_RTTime,Stimuli_RT,Stimuli_RESP,AcceptOffer
220184,10,3,5,11,m,Tom.jpg,pieFS3.bmp,507046,509487,2441,p,0
220184,11,4,1,4,f,Christina.jpg,pieFS4.bmp,517201,522087,4886,p,0
220184,12,4,1,4,m,Robert.jpg,pieFS4.bmp,529821,531927,2106,p,0
220184,13,1,9,9,m,Michael.jpg,pieFS1.bmp,539643,541708,2065,q,1
220184,14,2,5,7,m,David.jpg,pieFS2.bmp,549415,551988,2573,q,1
220184,15,4,3,12,m,Eric.jpg,pieFS4.bmp,559954,561668,1714,p,0
220184,16,3,3,7,m,Kevin.jpg,pieFS3.bmp,569360,570828,1468,p,0
220184,17,5,2,18,m,Stephan.jpg,pieFS5.bmp,578550,580768,2218,p,0
220184,18,2,5,7,f,Silvia.jpg,pieFS2.bmp,588472,590788,2316,q,1
220184,19,3,1,2,f,Becky.jpg,pieFS3.bmp,598494,601608,3114,q,1
220184,20,3,4,9,f,Laura.jpg,pieFS3.bmp,609315,611388,2073,p,0
220184,21,4,2,8,f,Sandra.jpg,pieFS4.bmp,619104,620408,1304,p,0
220184,22,3,6,14,m,James.jpg,pieFS3.bmp,628128,630588,2460,p,0
220184,23,3,5,11,f,Liz.jpg,pieFS3.bmp,638283,639829,1546,p,0
220184,24,5,2,18,f,Michelle.jpg,pieFS5.bmp,647539,648749,1210,p,0
220184,25,5,1,9,m,John.jpg,pieFS5.bmp,656463,657469,1006,p,0
220184,26,4,3,12,f,Jessica.jpg,pieFS4.bmp,665169,666429,1260,p,0
220274,1,3,5,11,f,Jane.jpg,pieFS3.bmp,454409,456951,2542,q,1
220274,2,1,9,9,m,Eric.jpg,pieFS1.bmp,464631,467052,2421,q,1
220274,3,5,2,18,m,James.jpg,pieFS5.bmp,474737,476392,1655,q,1
220274,4,3,1,2,f,Becky.jpg,pieFS3.bmp,484043,485592,1549,q,1
220274,5,5,2,18,f,Jessica.jpg,pieFS5.bmp,493266,495272,2006,q,1
220274,6,4,1,4,m,Frank.jpg,pieFS4.bmp,502972,504672,1700,q,1
220274,7,5,2,18,m,Robert.jpg,pieFS5.bmp,512328,514052,1724,q,1
220274,8,3,3,7,m,Michael.jpg,pieFS3.bmp,521685,522973,1288,q,1
220274,9,4,4,16,f,Michelle.jpg,pieFS4.bmp,530608,532693,2085,q,1
220274,10,5,1,9,m,Chris.jpg,pieFS5.bmp,540314,542013,1699,q,1
220274,11,4,3,12,m,Richard.jpg,pieFS4.bmp,549637,550953,1316,q,1
220274,12,5,2,18,f,Laura.jpg,pieFS5.bmp,558577,559753,1176,q,1
220274,13,4,3,12,f,Sandra.jpg,pieFS4.bmp,567384,568833,1449,q,1
220274,14,5,1,9,f,Liz.jpg,pieFS5.bmp,576457,577734,1277,q,1
220274,15,2,5,7,m,John.jpg,pieFS2.bmp,585364,586534,1170,q,1
220274,16,3,5,11,m,Tom.jpg,pieFS3.bmp,594154,595754,1600,q,1
220274,17,4,4,16,m,David.jpg,pieFS4.bmp,603377,604754,1377,q,1
220274,18,3,2,4,f,Anna.jpg,pieFS3.bmp,612384,613534,1150,q,1
220274,19,5,1,9,m,Kevin.jpg,pieFS5.bmp,621158,622374,1216,q,1
220274,20,2,5,7,f,Silvia.jpg,pieFS2.bmp,629998,631034,1036,q,1
220274,21,1,8,8,f,Mary.jpg,pieFS1.bmp,638655,640075,1420,q,1
220274,22,2,3,4,m,Stephan.jpg,pieFS2.bmp,647695,649135,1440,q,1
220274,23,3,4,9,f,Anita.jpg,pieFS3.bmp,656768,658055,1287,q,1
220274,24,4,1,4,f,Susan.jpg,pieFS4.bmp,665691,667655,1964,q,1
220274,25,4,2,8,f,Christina.jpg,pieFS4.bmp,675281,676456,1175,q,1
220274,26,3,6,14,m,Paul.jpg,pieFS3.bmp,684088,685276,1188,q,1
220299,1,3,6,14,m,Robert.jpg,pieFS3.bmp,115649,118087,2438,q,1
220299,2,5,2,18,f,Silvia.jpg,pieFS5.bmp,125755,127727,1972,p,0
220299,3,2,5,7,m,Richard.jpg,pieFS2.bmp,135394,137067,1673,q,1
220299,4,5,2,18,m,Eric.jpg,pieFS5.bmp,144717,146427,1710,p,0
220299,5,3,1,2,f,Christina.jpg,pieFS3.bmp,154056,155727,1671,q,1
220299,6,3,5,11,m,James.jpg,pieFS3.bmp,163379,165428,2049,q,1
220299,7,4,1,4,m,Michael.jpg,pieFS4.bmp,173085,174748,1663,p,0
220299,8,4,3,12,m,Chris.jpg,pieFS4.bmp,182391,183808,1417,p,0
220299,9,2,3,4,m,Stephan.jpg,pieFS2.bmp,191498,193080,1582,q,1
220299,10,4,2,8,f,Jessica.jpg,pieFS4.bmp,202319,203468,1149,p,0
220299,11,5,2,18,m,Kevin.jpg,pieFS5.bmp,211176,212408,1232,p,0
220299,12,2,5,7,f,Anita.jpg,pieFS2.bmp,220049,221288,1239,q,1
220299,13,1,9,9,m,Paul.jpg,pieFS1.bmp,228923,230108,1185,q,1
220299,14,5,1,9,m,John.jpg,pieFS5.bmp,237779,239148,1369,p,0
220299,15,3,3,7,m,David.jpg,pieFS3.bmp,246803,248549,1746,p,0
220299,16,5,2,18,f,Liz.jpg,pieFS5.bmp,256176,257269,1093,p,0
220299,17,4,4,16,m,Frank.jpg,pieFS4.bmp,264916,266189,1273,p,0
220299,18,3,5,11,f,Mary.jpg,pieFS3.bmp,273822,275449,1627,q,1
220299,19,4,3,12,f,Becky.jpg,pieFS4.bmp,283095,284169,1074,p,0
220299,20,5,1,9,m,Tom.jpg,pieFS5.bmp,291802,293029,1227,p,0
220299,21,4,1,4,f,Anna.jpg,pieFS4.bmp,300676,301829,1153,p,0
220299,22,4,4,16,f,Michelle.jpg,pieFS4.bmp,309483,311209,1726,p,0
220299,23,3,2,4,f,Sandra.jpg,pieFS3.bmp,318856,320069,1213,q,1
220299,24,3,4,9,f,Jane.jpg,pieFS3.bmp,327712,329129,1417,q,1
220299,25,1,8,8,f,Susan.jpg,pieFS1.bmp,336769,337869,1100,q,1
220299,26,5,1,9,f,Laura.jpg,pieFS5.bmp,345509,346930,1421,p,0
220363,1,4,4,16,m,Frank.jpg,pieFS4.bmp,140129,142678,2549,z,1
220363,2,2,3,4,m,Tom.jpg,pieFS2.bmp,150262,151716,1454,z,1
220363,3,4,4,16,f,Becky.jpg,pieFS4.bmp,159292,160715,1423,z,1
220363,4,1,9,9,m,Richard.jpg,pieFS1.bmp,168287,170034,1747,z,1
220363,5,4,2,8,f,Anna.jpg,pieFS4.bmp,177618,179015,1397,z,1
220363,6,5,2,18,f,Sandra.jpg,pieFS5.bmp,186597,188389,1792,z,1
220363,7,3,4,9,f,Liz.jpg,pieFS3.bmp,195961,197141,1180,z,1
220363,8,3,6,14,m,Kevin.jpg,pieFS3.bmp,204722,205882,1160,z,1
220363,9,5,1,9,m,Michael.jpg,pieFS5.bmp,213467,214827,1360,z,1
220363,10,4,1,4,f,Laura.jpg,pieFS4.bmp,222413,223506,1093,z,1
220363,11,1,8,8,f,Jane.jpg,pieFS1.bmp,231091,232393,1302,z,1
220363,12,4,3,12,m,James.jpg,pieFS4.bmp,239970,241207,1237,z,1
220363,13,4,1,4,m,Chris.jpg,pieFS4.bmp,248782,250074,1292,z,1
220363,14,3,5,11,f,Anita.jpg,pieFS3.bmp,257661,258807,1146,z,1
220363,15,2,5,7,f,Christina.jpg,pieFS2.bmp,266389,267530,1141,z,1
220363,16,2,5,7,m,Paul.jpg,pieFS2.bmp,275101,276549,1448,z,1
220363,17,5,2,18,f,Michelle.jpg,pieFS5.bmp,284130,285399,1269,z,1
220363,18,3,2,4,f,Silvia.jpg,pieFS3.bmp,292975,294510,1535,z,1
220363,19,3,5,11,m,Eric.jpg,pieFS3.bmp,302088,303135,1047,z,1
220363,20,5,2,18,m,Stephan.jpg,pieFS5.bmp,310716,311905,1189,z,1
220363,21,3,1,2,f,Susan.jpg,pieFS3.bmp,319478,321037,1559,z,1
220363,22,5,1,9,f,Mary.jpg,pieFS5.bmp,328607,329816,1209,z,1
220363,23,5,1,9,m,John.jpg,pieFS5.bmp,337386,338402,1016,z,1
220363,24,3,3,7,m,Robert.jpg,pieFS3.bmp,345980,347158,1178,z,1
220363,25,5,2,18,m,David.jpg,pieFS5.bmp,354742,355990,1248,z,1
220363,26,4,3,12,f,Jessica.jpg,pieFS4.bmp,363571,364670,1099,z,1
220378,1,3,6,14,m,Robert.jpg,pieFS3.bmp,213084,225392,12308,m,0
220378,2,3,3,7,m,Chris.jpg,pieFS3.bmp,232965,242007,9042,m,0
220378,3,4,2,8,f,Christina.jpg,pieFS4.bmp,249585,256273,6688,m,0
220378,4,3,4,9,f,Michelle.jpg,pieFS3.bmp,263848,274368,10520,m,0
220378,5,5,2,18,m,Frank.jpg,pieFS5.bmp,281940,287696,5756,m,0
220378,6,4,3,12,m,Kevin.jpg,pieFS4.bmp,295267,302698,7431,m,0
220378,7,5,1,9,m,James.jpg,pieFS5.bmp,310282,312745,2463,m,0
220378,8,4,1,4,f,Sandra.jpg,pieFS4.bmp,320331,330051,9720,m,0
220378,9,3,2,4,f,Susan.jpg,pieFS3.bmp,337621,348838,11217,z,1
220378,10,5,1,9,m,Eric.jpg,pieFS5.bmp,356415,366717,10302,m,0
220378,11,2,5,7,m,Richard.jpg,pieFS2.bmp,374290,377827,3537,z,1
220378,12,3,5,11,m,Tom.jpg,pieFS3.bmp,385409,389093,3684,m,0
220378,13,1,9,9,m,Michael.jpg,pieFS1.bmp,396679,400586,3907,m,0
220378,14,4,1,4,m,John.jpg,pieFS4.bmp,408166,439285,31119,z,1
220378,15,4,3,12,f,Anita.jpg,pieFS4.bmp,446875,449709,2834,m,0
220378,16,5,2,18,f,Liz.jpg,pieFS5.bmp,457292,461671,4379,m,0
220378,17,2,3,4,m,Stephan.jpg,pieFS2.bmp,469248,473333,4085,z,1
220378,18,5,2,18,f,Becky.jpg,pieFS5.bmp,480919,484348,3429,m,0
220378,19,3,5,11,f,Jessica.jpg,pieFS3.bmp,491921,500489,8568,z,1
220378,20,5,2,18,m,David.jpg,pieFS5.bmp,508074,510832,2758,m,0
220378,21,5,1,9,f,Jane.jpg,pieFS5.bmp,518407,522438,4031,m,0
220378,22,4,4,16,m,Paul.jpg,pieFS4.bmp,530011,532631,2620,m,0
220378,23,1,8,8,f,Laura.jpg,pieFS1.bmp,540211,544148,3937,z,1
220378,24,2,5,7,f,Mary.jpg,pieFS2.bmp,551732,554199,2467,z,1
220378,25,4,4,16,f,Anna.jpg,pieFS4.bmp,561781,564642,2861,m,0
220378,26,3,1,2,f,Silvia.jpg,pieFS3.bmp,572215,575134,2919,z,1
220399,1,4,4,16,f,Jane.jpg,pieFS4.bmp,310099,313147,3048,p,0
220399,2,5,1,9,f,Silvia.jpg,pieFS5.bmp,320853,323727,2874,p,0
220399,3,2,3,4,m,Stephan.jpg,pieFS2.bmp,331425,334587,3162,q,1
220399,4,3,1,2,f,Liz.jpg,pieFS3.bmp,342296,346087,3791,q,1
220399,5,3,5,11,m,Tom.jpg,pieFS3.bmp,353799,361667,7868,p,0
220399,6,4,3,12,m,James.jpg,pieFS4.bmp,369382,372647,3265,p,0
220399,7,3,4,9,f,Anita.jpg,pieFS3.bmp,380353,391947,11594,p,0
220399,8,4,2,8,f,Laura.jpg,pieFS4.bmp,399665,402308,2643,p,0
220399,9,4,1,4,f,Mary.jpg,pieFS4.bmp,410020,414607,4587,p,0
220399,10,5,1,9,m,David.jpg,pieFS5.bmp,422306,425707,3401,p,0
220399,11,4,3,12,f,Susan.jpg,pieFS4.bmp,433427,436988,3561,p,0
220399,12,2,5,7,f,Jessica.jpg,pieFS2.bmp,444697,446868,2171,q,1
220399,13,3,3,7,m,John.jpg,pieFS3.bmp,454586,462848,8262,p,0
220399,14,5,2,18,m,Michael.jpg,pieFS5.bmp,470568,472948,2380,p,0
220399,15,3,2,4,f,Anna.jpg,pieFS3.bmp,480657,483368,2711,q,1
220399,16,2,5,7,m,Eric.jpg,pieFS2.bmp,491062,492408,1346,q,1
220399,17,5,2,18,f,Michelle.jpg,pieFS5.bmp,500118,501988,1870,p,0
220399,18,4,4,16,m,Frank.jpg,pieFS4.bmp,509691,515608,5917,q,1
220399,19,1,9,9,m,Richard.jpg,pieFS1.bmp,523325,525368,2043,q,1
220399,20,1,8,8,f,Becky.jpg,pieFS1.bmp,533081,535048,1967,q,1
220399,21,5,2,18,f,Sandra.jpg,pieFS5.bmp,542754,545028,2274,p,0
220399,22,3,6,14,m,Chris.jpg,pieFS3.bmp,552742,555348,2606,q,1
220399,23,3,5,11,f,Christina.jpg,pieFS3.bmp,563064,570728,7664,q,1
220399,24,5,1,9,m,Kevin.jpg,pieFS5.bmp,578447,580088,1641,p,0
220399,25,5,2,18,m,Paul.jpg,pieFS5.bmp,587786,589828,2042,p,0
220399,26,4,1,4,m,Robert.jpg,pieFS4.bmp,597542,604368,6826,p,0
220407,1,2,5,7,m,Eric.jpg,pieFS2.bmp,181909,184387,2478,q,1
220407,2,3,5,11,m,James.jpg,pieFS3.bmp,192015,194687,2672,p,0
220407,3,5,2,18,f,Susan.jpg,pieFS5.bmp,202320,205367,3047,p,0
220407,4,5,1,9,m,Michael.jpg,pieFS5.bmp,212992,213547,555,q,1
220407,5,4,3,12,f,Laura.jpg,pieFS4.bmp,221182,223647,2465,q,1
220407,6,1,9,9,m,Kevin.jpg,pieFS1.bmp,231271,233348,2077,q,1
220407,7,3,2,4,f,Becky.jpg,pieFS3.bmp,240977,243468,2491,q,1
220407,8,4,4,16,f,Jessica.jpg,pieFS4.bmp,251116,252828,1712,q,1
220407,9,5,2,18,m,David.jpg,pieFS5.bmp,260456,262688,2232,p,0
220407,10,5,2,18,f,Liz.jpg,pieFS5.bmp,270311,271148,837,q,1
220407,11,2,3,4,m,Stephan.jpg,pieFS2.bmp,278769,279649,880,q,1
220407,12,3,6,14,m,Richard.jpg,pieFS3.bmp,287276,288869,1593,q,1
220407,13,4,1,4,m,Chris.jpg,pieFS4.bmp,296499,297949,1450,q,1
220407,14,5,1,9,m,John.jpg,pieFS5.bmp,305572,309309,3737,p,0
220407,15,5,1,9,f,Silvia.jpg,pieFS5.bmp,316943,319769,2826,p,0
220407,16,4,1,4,f,Michelle.jpg,pieFS4.bmp,327398,329309,1911,q,1
220407,17,3,5,11,f,Mary.jpg,pieFS3.bmp,336937,339070,2133,q,1
220407,18,4,4,16,m,Tom.jpg,pieFS4.bmp,346693,348030,1337,q,1
220407,19,3,4,9,f,Jane.jpg,pieFS3.bmp,355650,357490,1840,q,1
220407,20,3,1,2,f,Sandra.jpg,pieFS3.bmp,365123,366830,1707,q,1
220407,21,3,3,7,m,Frank.jpg,pieFS3.bmp,374462,376090,1628,q,1
220407,22,4,2,8,f,Christina.jpg,pieFS4.bmp,383719,385290,1571,q,1
220407,23,1,8,8,f,Anita.jpg,pieFS1.bmp,392925,395451,2526,q,1
220407,24,5,2,18,m,Robert.jpg,pieFS5.bmp,403081,406671,3590,p,0
220407,25,2,5,7,f,Anna.jpg,pieFS2.bmp,414302,416171,1869,q,1
220407,26,4,3,12,m,Paul.jpg,pieFS4.bmp,423791,427071,3280,p,0
220426,1,4,1,4,m,James.jpg,pieFS4.bmp,355666,360675,5009,p,0
220426,2,4,3,12,f,Anna.jpg,pieFS4.bmp,368385,371975,3590,q,1
220426,3,4,3,12,m,Richard.jpg,pieFS4.bmp,379689,383256,3567,p,0
220426,4,2,5,7,f,Laura.jpg,pieFS2.bmp,390960,393476,2516,q,1
220426,5,5,1,9,m,Paul.jpg,pieFS5.bmp,401182,403196,2014,p,0
220426,6,3,5,11,m,David.jpg,pieFS3.bmp,410905,413517,2612,q,1
220426,7,3,4,9,f,Michelle.jpg,pieFS3.bmp,421227,423257,2030,q,1
220426,8,3,6,14,m,Michael.jpg,pieFS3.bmp,430966,435137,4171,q,1
220426,9,4,4,16,f,Silvia.jpg,pieFS4.bmp,442853,445217,2364,p,0
220426,10,3,1,2,f,Liz.jpg,pieFS3.bmp,452925,455817,2892,q,1
220426,11,5,2,18,f,Jessica.jpg,pieFS5.bmp,463530,465537,2007,p,0
220426,12,3,2,4,f,Anita.jpg,pieFS3.bmp,473252,475117,1865,q,1
220426,13,5,2,18,m,Robert.jpg,pieFS5.bmp,482808,484597,1789,p,0
220426,14,4,2,8,f,Christina.jpg,pieFS4.bmp,492298,494878,2580,p,0
220426,15,5,2,18,m,Tom.jpg,pieFS5.bmp,502570,503898,1328,p,0
220426,16,2,5,7,m,Eric.jpg,pieFS2.bmp,511560,514018,2458,q,1
220426,17,1,9,9,m,Kevin.jpg,pieFS1.bmp,521682,524118,2436,q,1
220426,18,5,1,9,m,John.jpg,pieFS5.bmp,531787,533999,2212,p,0
220426,19,5,1,9,f,Becky.jpg,pieFS5.bmp,541660,543439,1779,p,0
220426,20,4,1,4,f,Jane.jpg,pieFS4.bmp,551116,554119,3003,p,0
220426,21,5,2,18,f,Mary.jpg,pieFS5.bmp,561821,564379,2558,p,0
220426,22,4,4,16,m,Stephan.jpg,pieFS4.bmp,572093,574599,2506,p,0
220426,23,1,8,8,f,Sandra.jpg,pieFS1.bmp,582315,584560,2245,q,1
220426,24,3,5,11,f,Susan.jpg,pieFS3.bmp,592270,594019,1749,q,1
220426,25,2,3,4,m,Frank.jpg,pieFS2.bmp,601726,603240,1514,p,0
220426,26,3,3,7,m,Chris.jpg,pieFS3.bmp,610949,613060,2111,p,0
220441,1,4,1,4,m,Chris.jpg,pieFS4.bmp,165572,173795,8223,p,0
220441,2,2,5,7,f,Becky.jpg,pieFS2.bmp,181504,188595,7091,p,0
220441,3,4,3,12,f,Christina.jpg,pieFS4.bmp,196304,202116,5812,q,1
220441,4,5,2,18,f,Mary.jpg,pieFS5.bmp,209822,215816,5994,p,0
220441,5,5,1,9,m,Tom.jpg,pieFS5.bmp,223540,226856,3316,q,1
220441,6,1,8,8,f,Anita.jpg,pieFS1.bmp,234562,237716,3154,q,1
220441,7,3,5,11,f,Sandra.jpg,pieFS3.bmp,245433,253697,8264,p,0
220441,8,5,2,18,f,Jane.jpg,pieFS5.bmp,261415,263017,1602,q,1
220441,9,2,3,4,m,Richard.jpg,pieFS2.bmp,270722,273297,2575,q,1
220441,10,3,5,11,m,Eric.jpg,pieFS3.bmp,281010,282857,1847,q,1
220441,11,3,3,7,m,David.jpg,pieFS3.bmp,290566,292317,1751,q,1
220441,12,4,4,16,m,Paul.jpg,pieFS4.bmp,300022,302757,2735,q,1
220441,13,3,1,2,f,Silvia.jpg,pieFS3.bmp,310427,312578,2151,q,1
220441,14,4,4,16,f,Susan.jpg,pieFS4.bmp,320250,325198,4948,q,1
220441,15,5,2,18,m,Robert.jpg,pieFS5.bmp,332869,335838,2969,q,1
220441,16,3,6,14,m,Stephan.jpg,pieFS3.bmp,343507,346778,3271,q,1
220441,17,1,9,9,m,John.jpg,pieFS1.bmp,354445,355738,1293,q,1
220441,18,2,5,7,m,James.jpg,pieFS2.bmp,363402,364638,1236,q,1
220441,19,5,1,9,m,Kevin.jpg,pieFS5.bmp,372309,376199,3890,q,1
220441,20,3,4,9,f,Laura.jpg,pieFS3.bmp,383863,386579,2716,q,1
220441,21,5,2,18,m,Frank.jpg,pieFS5.bmp,394234,401539,7305,q,1
220441,22,4,1,4,f,Michelle.jpg,pieFS4.bmp,409201,410699,1498,q,1
220441,23,5,1,9,f,Jessica.jpg,pieFS5.bmp,418358,419039,681,q,1
220441,24,4,2,8,f,Liz.jpg,pieFS4.bmp,426698,430220,3522,q,1
220441,25,4,3,12,m,Michael.jpg,pieFS4.bmp,437886,439760,1874,q,1
220441,26,3,2,4,f,Anna.jpg,pieFS3.bmp,447425,447780,355,p,0
220451,1,5,2,18,f,Silvia.jpg,pieFS5.bmp,251793,311184,59391,p,0
220451,2,3,1,2,f,Christina.jpg,pieFS3.bmp,318900,325761,6861,q,1
220451,3,2,3,4,m,Kevin.jpg,pieFS2.bmp,333467,338381,4914,q,1
220451,4,5,1,9,m,Robert.jpg,pieFS5.bmp,346086,361101,15015,q,1
220451,5,1,8,8,f,Liz.jpg,pieFS1.bmp,368811,373461,4650,q,1
220451,6,5,1,9,f,Susan.jpg,pieFS5.bmp,381180,402941,21761,q,1
220451,7,4,2,8,f,Becky.jpg,pieFS4.bmp,410647,422021,11374,p,0
220451,8,4,4,16,m,Stephan.jpg,pieFS4.bmp,429742,435820,6078,p,0
220451,9,3,5,11,f,Jessica.jpg,pieFS3.bmp,443526,447081,3555,q,1
220451,10,4,3,12,f,Sandra.jpg,pieFS4.bmp,454797,460140,5343,q,1
220451,11,3,5,11,m,Richard.jpg,pieFS3.bmp,467848,471160,3312,q,1
220451,12,3,2,4,f,Mary.jpg,pieFS3.bmp,478869,482041,3172,q,1
220451,13,3,4,9,f,Michelle.jpg,pieFS3.bmp,489757,492720,2963,q,1
220451,14,2,5,7,m,Paul.jpg,pieFS2.bmp,500428,506380,5952,q,1
220451,15,4,1,4,f,Jane.jpg,pieFS4.bmp,514096,518860,4764,q,1
220451,16,4,3,12,m,Michael.jpg,pieFS4.bmp,526565,534820,8255,q,1
220451,17,1,9,9,m,David.jpg,pieFS1.bmp,542531,545560,3029,q,1
220451,18,3,3,7,m,James.jpg,pieFS3.bmp,553268,556160,2892,q,1
220451,19,5,2,18,f,Anna.jpg,pieFS5.bmp,563873,573100,9227,p,0
220451,20,2,5,7,f,Laura.jpg,pieFS2.bmp,580821,583540,2719,q,1
220451,21,4,1,4,m,Chris.jpg,pieFS4.bmp,591259,595620,4361,q,1
220451,22,4,4,16,f,Anita.jpg,pieFS4.bmp,603312,607780,4468,q,1
220451,23,5,2,18,m,Tom.jpg,pieFS5.bmp,615498,623600,8102,p,0
220451,24,5,1,9,m,Eric.jpg,pieFS5.bmp,631313,637340,6027,q,1
220451,25,5,2,18,m,Frank.jpg,pieFS5.bmp,645048,652460,7412,q,1
220451,26,3,6,14,m,John.jpg,pieFS3.bmp,660164,664440,4276,q,1
220477,1,5,1,9,m,John.jpg,pieFS5.bmp,394141,395472,1331,m,0
220477,2,4,4,16,f,Mary.jpg,pieFS4.bmp,403053,406064,3011,m,0
220477,3,2,3,4,m,Chris.jpg,pieFS2.bmp,413637,415192,1555,z,1
220477,4,3,5,11,m,David.jpg,pieFS3.bmp,422767,423646,879,z,1
220477,5,4,1,4,f,Liz.jpg,pieFS4.bmp,431228,432240,1012,z,1
220477,6,5,2,18,m,Frank.jpg,pieFS5.bmp,439822,440678,856,z,1
220477,7,5,2,18,m,Kevin.jpg,pieFS5.bmp,448250,449553,1303,z,1
220477,8,3,3,7,m,Eric.jpg,pieFS3.bmp,457128,457772,644,z,1
220477,9,4,1,4,m,Robert.jpg,pieFS4.bmp,465355,466211,856,z,1
220477,10,4,3,12,m,James.jpg,pieFS4.bmp,473782,474461,679,z,1
220477,11,4,2,8,f,Anita.jpg,pieFS4.bmp,482043,482836,793,z,1
220477,12,5,2,18,f,Susan.jpg,pieFS5.bmp,490420,490977,557,z,1
220477,13,1,8,8,f,Laura.jpg,pieFS1.bmp,498563,499071,508,z,1
220477,14,5,2,18,f,Becky.jpg,pieFS5.bmp,506656,507400,744,z,1
220477,15,1,9,9,m,Paul.jpg,pieFS1.bmp,514983,515744,761,z,1
220477,16,3,4,9,f,Michelle.jpg,pieFS3.bmp,523326,523978,652,z,1
220477,17,5,1,9,f,Jessica.jpg,pieFS5.bmp,531553,532310,757,z,1
220477,18,3,1,2,f,Jane.jpg,pieFS3.bmp,539897,542202,2305,z,1
220477,19,3,5,11,f,Sandra.jpg,pieFS3.bmp,549779,550358,579,z,1
220477,20,4,4,16,m,Tom.jpg,pieFS4.bmp,557939,559265,1326,z,1
220477,21,2,5,7,f,Anna.jpg,pieFS2.bmp,566851,567562,711,z,1
220477,22,3,2,4,f,Silvia.jpg,pieFS3.bmp,575144,576000,856,z,1
220477,23,2,5,7,m,Stephan.jpg,pieFS2.bmp,583572,584163,591,z,1
220477,24,5,1,9,m,Michael.jpg,pieFS5.bmp,591748,592970,1222,z,1
220477,25,3,6,14,m,Richard.jpg,pieFS3.bmp,600543,601408,865,z,1
220477,26,4,3,12,f,Christina.jpg,pieFS4.bmp,608988,609736,748,z,1
220492,1,4,3,12,m,Richard.jpg,pieFS4.bmp,267592,273477,5885,p,0
220492,2,3,5,11,m,Chris.jpg,pieFS3.bmp,281176,284337,3161,q,1
220492,3,4,4,16,m,Paul.jpg,pieFS4.bmp,292031,299097,7066,q,1
220492,4,3,6,14,m,Stephan.jpg,pieFS3.bmp,306781,310437,3656,q,1
220492,5,2,5,7,m,Frank.jpg,pieFS2.bmp,318118,321357,3239,q,1
220492,6,5,2,18,f,Silvia.jpg,pieFS5.bmp,329039,332157,3118,p,0
220492,7,5,1,9,m,Michael.jpg,pieFS5.bmp,339844,342797,2953,p,0
220492,8,4,1,4,f,Liz.jpg,pieFS4.bmp,350498,353838,3340,q,1
220492,9,4,4,16,f,Mary.jpg,pieFS4.bmp,361536,364318,2782,q,1
220492,10,5,2,18,m,David.jpg,pieFS5.bmp,372007,374438,2431,p,0
220492,11,1,9,9,m,James.jpg,pieFS1.bmp,382129,384437,2308,q,1
220492,12,5,1,9,f,Susan.jpg,pieFS5.bmp,392135,394638,2503,p,0
220492,13,4,2,8,f,Christina.jpg,pieFS4.bmp,402340,404578,2238,q,1
220492,14,2,3,4,m,Eric.jpg,pieFS2.bmp,412279,414598,2319,q,1
220492,15,2,5,7,f,Anita.jpg,pieFS2.bmp,422268,423578,1310,q,1
220492,16,3,4,9,f,Jessica.jpg,pieFS3.bmp,431241,432478,1237,q,1
220492,17,4,1,4,m,John.jpg,pieFS4.bmp,440131,441478,1347,p,0
220492,18,3,2,4,f,Laura.jpg,pieFS3.bmp,449121,450738,1617,q,1
220492,19,3,5,11,f,Anna.jpg,pieFS3.bmp,458377,459458,1081,q,1
220492,20,5,2,18,m,Tom.jpg,pieFS5.bmp,467101,471678,4577,p,0
220492,21,5,1,9,m,Robert.jpg,pieFS5.bmp,479320,480558,1238,p,0
220492,22,1,8,8,f,Becky.jpg,pieFS1.bmp,488210,489658,1448,q,1
220492,23,3,1,2,f,Jane.jpg,pieFS3.bmp,497300,498438,1138,p,0
220492,24,5,2,18,f,Sandra.jpg,pieFS5.bmp,506090,507898,1808,p,0
220492,25,4,3,12,f,Michelle.jpg,pieFS4.bmp,515563,517158,1595,q,1
220492,26,3,3,7,m,Kevin.jpg,pieFS3.bmp,524802,526378,1576,q,1
220503,1,3,2,4,f,Jessica.jpg,pieFS3.bmp,188766,191655,2889,z,1
220503,2,1,9,9,m,Tom.jpg,pieFS1.bmp,199233,201145,1912,z,1
220503,3,4,3,12,f,Silvia.jpg,pieFS4.bmp,208731,214677,5946,z,1
220503,4,2,5,7,m,Robert.jpg,pieFS2.bmp,222258,223566,1308,z,1
220503,5,4,4,16,m,Frank.jpg,pieFS4.bmp,231137,234960,3823,z,1
220503,6,4,4,16,f,Anita.jpg,pieFS4.bmp,242541,244023,1482,z,1
220503,7,1,8,8,f,Michelle.jpg,pieFS1.bmp,251603,252883,1280,z,1
220503,8,5,1,9,m,Kevin.jpg,pieFS5.bmp,260465,262336,1871,m,0
220503,9,3,5,11,f,Laura.jpg,pieFS3.bmp,269913,271133,1220,z,1
220503,10,4,1,4,m,James.jpg,pieFS4.bmp,278708,280039,1331,z,1
220503,11,4,2,8,f,Christina.jpg,pieFS4.bmp,287620,289384,1764,z,1
220503,12,3,4,9,f,Jane.jpg,pieFS3.bmp,296967,298650,1683,z,1
220503,13,3,6,14,m,Eric.jpg,pieFS3.bmp,306230,307651,1421,z,1
